,normalized_Un_MCF7 T_0A,normalized_Un_MCF7 T_3A,normalized_Un_MCF7 T_6A,normalized_Un_MCF7 T_9A,normalized_Un_MCF7 T_12A,normalized_Un_MCF7 T_24A,normalized_Un_MCF7 T_0B,normalized_Un_MCF7 T_3B,normalized_Un_MCF7 T_6B,normalized_Un_MCF7 T_9B,normalized_Un_MCF7 T_12B,normalized_Un_MCF7 T_24B,normalized_Un_MCF7 T_0C,normalized_Un_MCF7 T_3C,normalized_Un_MCF7 T_6C,normalized_Un_MCF7 T_9C,normalized_Un_MCF7 T_12C,normalized_Un_MCF7 T_24C
DDX6,0.6553027291070188,0.512700255276704,0.9772799206906743,0.9686905882300942,0.8804205837122007,0.7094806861744581,0.661398806567516,0.5459961034089003,0.8393686612774295,0.7097593975885547,1.0,0.8229372965125588,0.8097580262282131,0.710176586637513,0.8499778544882927,0.822193309911982,0.7379496352518836,0.727966904080346
BCL9L,0.6208939890052987,0.682828024116892,1.0,0.9783234138587976,0.9942301515515525,0.9796533407574421,0.6510449882251552,0.6495182573702107,0.9320150419796738,0.7943697099062705,0.9819782210272399,0.968161598561639,0.5752041127038,0.6444400790388429,0.8806010969804632,0.8209452670651411,0.8524212236770041,0.9384346433598908
UPK2,0.4898023614021127,0.5826367102710518,0.7700385213350899,0.8933790040447893,0.8275420964183815,1.0,0.6726318302821027,0.5565936801486244,0.7620038670898764,0.819847616853518,0.8678277532335528,0.9938757694967855,0.5774040848633637,0.5241393625860861,0.7695794051326068,0.8364828092853617,0.8520367542214845,0.8528623417751832
CENATAC-DT,1.0,0.46867579047192237,0.364531174314698,0.4524469446755851,0.5422551271307655,0.46287821526206846,0.8933122327305019,0.6451115185858527,0.38599929286833196,0.45699588130221064,0.4845204276985917,0.561389773540947,0.9637334804190347,0.5233320910649615,0.3785346078964075,0.3584114238120498,0.5589170744299369,0.3039351243930824
CENATAC,0.6743305121274622,0.7390819700986394,1.0,0.8477876195403463,0.7703215812700938,0.7963877295809809,0.8322606950534377,0.8644720795527897,0.9230685155447999,0.7966706972470149,0.7061535441584798,0.8127319799612518,0.7609048907732882,0.8196661809193059,0.8740806458728231,0.8836019126894898,0.7359595409932341,0.7354150164070564
ENSG00000254428,0.4739225360432562,0.5202978459372634,1.0,0.7537407950841702,0.7059601708513616,0.6891433783848764,0.7792321070247666,0.8496344830087162,0.8076174816968573,0.6745202354475801,0.5112533989302787,0.7587722593291595,0.6281251000583069,0.8507942875342456,0.8088026718690124,0.8845441889405435,0.571968556315394,0.5662385214730257
RPS25,0.6742813409381815,0.8989809975482629,0.7988037154776506,0.7149687408507608,0.7930882330190379,0.6272927416005336,0.8804785401169727,0.9435233136156255,0.7852102313600905,0.8309223420373778,0.7261962964471828,0.8253915012155754,0.9173259828041074,1.0,0.8562540137753422,0.8272981230561547,0.5853532191668518,0.8020929717390322
TRAPPC4,0.7637341159376769,0.8826753202166296,0.9404842592134045,0.8921676012462045,0.9278579089022658,0.8602327340959613,0.7160798495447339,0.9263736559966603,0.8931911747468926,0.9617464386323895,1.0,0.8463793910819897,0.7539126451090261,0.9686130847819339,0.9038243446739643,0.9903500094726032,0.9439167849529307,0.7706498556505248
ENSG00000255114,0.735153804757361,0.797772372176741,0.980983053613546,0.9409470587249917,0.7756549209310922,0.6731495799382067,0.7286544384230031,0.7791787491225111,1.0,0.9094649951621666,0.8100908011806266,0.6246523150540896,0.7060945141064506,0.7232617633906261,0.9802041207640134,0.9111779006390971,0.8028953309913364,0.7313807183440915
HYOU1,0.6375455224574565,0.8481667914815328,0.74129700280647,0.4910286535113995,0.5027274480133874,0.47734929192360054,0.6331880805785245,1.0,0.7247644819409169,0.440630500536434,0.5606032456185941,0.42077324122675974,0.5715211369628913,0.8336723490311524,0.5964799442071683,0.47073113674473366,0.5690803175253301,0.4806035896886281
VPS11,0.5409595655071754,0.6632687347832272,0.8663881635960633,0.8176190507596108,0.8708957755755208,0.8476858221743814,0.6312073945961953,0.7117485059823929,0.7893229135914843,0.663758815123442,0.9807392349419147,1.0,0.4741137687426715,0.5866051939142662,0.7147381432321828,0.6823699198301546,0.828029033213877,0.9196819667658115
HMBS,0.8193229657404987,0.7436043226350781,0.8137208440019387,0.5348142877737273,0.5453977955761364,0.6671233254024231,0.8892549011851737,0.9595673402217891,0.6060977020660856,0.49794812735559124,0.5695478325807941,0.616411063480977,1.0,0.9218641503593251,0.6373562372226672,0.5423110055517362,0.6258145716964673,0.5448001317460986
HINFP,0.5511103574973627,0.52828970945741,0.9342154444744772,1.0,0.9037443754634877,0.8847144963695772,0.5256296307526317,0.5921220617152115,0.8548184918044516,0.8689653929951511,0.8934279154125533,0.9091120770106088,0.5553399367093973,0.6716044828510542,0.7969391338857335,0.8597870887367929,0.7488111353214347,0.8398462096510635
NLRX1,0.555694721371422,0.6135380998649743,0.8083539393250019,0.8416071780629747,0.9405644539673743,0.9418548280093572,0.49305477812793436,0.7811699806319368,0.6741862459121123,0.648102070181138,0.7017567425195652,0.8291991112730063,0.5643341674410871,0.7744473448871902,0.6441959056098311,0.8242567126931596,0.7038683959805241,1.0
CBL,0.5512965510695853,0.5090795872514322,0.8206061815579084,0.8462509689582817,0.8130789608265919,0.5560067942929723,0.6077347822122766,0.47222809460423615,0.7608366456378242,0.6254369070103201,1.0,0.689323638726551,0.604402542492468,0.42606714805281254,0.7702367132751775,0.7196049945703421,0.6931503161394598,0.5038176010201635
ENSG00000245385,0.594584119591858,0.6496451918835079,0.6734301991561372,0.8842254942563726,0.9869608405177994,0.6117576298781355,0.5326428913545775,0.6581203032160853,0.6654505623035056,0.8273400206830441,1.0,0.6814206226903124,0.5898668380714138,0.6111861451547661,0.737659352288054,0.8613453722887431,0.9770302568768562,0.5749801093947109
ARHGEF12,0.3928043137327529,0.6218623376697994,0.8922841810196085,0.9694480674139531,0.7370396217570622,0.7620134646932336,0.6399165415756396,0.6263166093125492,1.0,0.7029580352514911,0.9172882613597328,0.8823381307570412,0.49700422390673626,0.6030749789558563,0.5801348589699202,0.8435905288883947,0.6701522303048408,0.7736018456329071
TBCEL,0.7976618416970729,0.715069376710659,0.7990657464298966,0.8838972659694392,0.8516643204262039,0.9627041686460712,1.0,0.7671449177459471,0.7821984263398702,0.7109206224894492,0.8900533591531467,0.6549898756106313,0.8946966430497637,0.783144021038393,0.8832948066600393,0.8815456610673589,0.9390310634940373,0.9929080086015112
TBCEL-TECTA,0.6471580493799535,0.7755750852139289,0.8535224063124349,0.8435517792253421,0.840670133064496,0.9460391275332162,0.7602190753262155,0.8006586287973904,0.8506526771428496,0.6867389243650135,0.8402822533449771,0.9083180506724571,0.698874241862138,0.8155351056057527,0.9709160785519599,0.837161365299125,0.9061541646676016,1.0
HSPA8,0.33678287563102144,0.6346057060295408,1.0,0.5556422527864073,0.6686783595031063,0.3700680138956141,0.38704237023206767,0.7370212918340694,0.7854613090347939,0.7092611503519981,0.6416027278242086,0.4594671762650242,0.37133477911996754,0.6544212639312205,0.815897432148565,0.6850928187510943,0.7167939279465352,0.2961620201072969
ZNF202,0.49485318970609543,0.8650754642355591,0.6696273714765086,0.7095968624593638,0.6637462571988049,0.5489893028214325,0.64031264301168,0.8554513593133191,0.6388567392663472,0.6060002597962256,0.656169433561217,0.6982812100283771,0.5418081888478121,1.0,0.5736646155282805,0.609229167765302,0.6352740448162416,0.7830370024131661
TBRG1,0.4525994341934573,0.8559159662034851,0.8338745978477087,0.6192771185699324,0.6937957974615231,0.6480262530140193,0.5663318538943463,1.0,0.7797980783817329,0.6293750028605722,0.6023397775450187,0.786039949167943,0.6938736473586915,0.9558560742595275,0.7749141155511929,0.6816647035626999,0.6006958907211818,0.9030518088866936
SIAE,0.4312683379043346,0.6068462414326342,0.5760063426147385,0.7392513043164487,0.9501481717350724,0.8671445283971092,0.5035795428464477,0.6128538062992344,0.6133078496173779,0.7054849324985711,0.809157747983765,1.0,0.5005409297172538,0.6244568883790912,0.5461454250611363,0.7231059807358627,0.8651260931834451,0.8619344944340046
MSANTD2,0.7841701116733611,0.5559026435863168,1.0,0.7693508115504101,0.8428718817266045,0.6031201443708741,0.8526440838725835,0.6787846539131147,0.8235659718424321,0.771909756621788,0.7871010487194088,0.7981952474436828,0.8994505812344847,0.8035552756179426,0.7692747217400757,0.8287364559134117,0.6866765360160085,0.8314793333037191
FEZ1,0.9568857629251503,0.9852547614337193,0.8781126519637651,0.8472958438729996,0.8066691604622659,0.88627466753207,0.9329676921677477,0.9901673890041017,0.8801979057705507,0.8612714968084815,0.8128813508379931,0.883131449311956,0.969917217214419,1.0,0.9051920247337882,0.8821575535978684,0.8583441248641965,0.8385540695750746
STT3A,0.5325470850157394,0.8417411918449946,0.9406171983709081,0.8381614625397823,0.7877048216012601,0.6979121822760312,0.46422666618346803,0.9030417165278649,0.8579826765674176,0.7191744154575741,0.7008416829442912,0.7201024978417637,0.6831494555037633,1.0,0.6981293490759343,0.7649771364824104,0.5526884189901302,0.8835555391812777
CHEK1,0.7997469241041235,1.0,0.7054371152846394,0.6210444349114285,0.40360259506407387,0.21420284076442084,0.7942808818892777,0.7082345343000813,0.8845839539013418,0.4053380373774408,0.45884468019510766,0.34846661752856406,0.8823691297254692,0.7485521861194065,0.6906771970836342,0.5998652841264026,0.3569315582005761,0.2744803787166292
HYLS1,0.7553975118642767,0.6251455774299873,0.8877413076590884,0.8385824254103619,0.831087739730733,0.8153870974179289,0.6118765377218284,0.9266764415969796,0.9755376863925782,0.8254543258725979,0.8181630129848038,0.7664732678086117,0.7256746367644045,0.8497989784437816,0.8042499848607679,0.7881676350022699,0.9393481077110428,1.0
PUS3,0.5171386715941472,0.6287590250771036,0.7366144493419547,0.9758291269685643,0.9414323936657176,0.4769326207960327,0.48299463939472864,0.7407311009005992,0.7753217909092726,0.896643639486701,0.9158793521353558,0.5302914095041923,0.5060426172213934,0.667608267371266,0.7278594563672665,0.8904186986564698,1.0,0.577883868680955
RPUSD4,0.5889016577732078,1.0,0.9340318403255562,0.8473266219309812,0.7417825114121165,0.715789258214245,0.6480849700424846,0.9657391626814668,0.7225687566097343,0.575021336015651,0.5949535860313843,0.7676845217280132,0.63978230886986,0.7023891006376596,0.8273948240723302,0.70206007547455,0.7051404488009426,0.9518271197431499
FAM118B,0.7176276362710629,0.6820498543498964,0.8177534037357578,0.9347211637210059,0.9906983140137483,0.7573369048857059,0.640457612839098,0.6888019085977549,0.802108764367231,0.6343299011897887,0.6995637526991915,0.9932363267639704,0.5242135352245721,0.8562483456908997,0.4536979735223524,0.836620563383557,0.7585608726952271,1.0
FOXRED1,0.8003721642471447,0.9522151440583366,0.9681147345132719,0.867417950061666,0.7595103419325824,0.7530303791338419,0.7487989728658034,0.8837174597251456,1.0,0.7772544129609983,0.7549658445856443,0.6951754969600932,0.692552098909836,0.9788586330903707,0.908905690093476,0.957500596769401,0.8678428368825719,0.7460010541237306
TIRAP,0.6302701990648764,1.0,0.8907768884662643,0.8484913320642197,0.7782872722343817,0.6344780489559063,0.611003819694693,0.8993081182524361,0.8714114551605431,0.849424415722547,0.5527319937357023,0.6406164651533305,0.626734305708238,0.8295810310086207,0.937085619160957,0.8226889544220669,0.7383944949716384,0.7170244061098987
ENSG00000254905,0.503291679739925,0.854627717712671,0.9756382777391506,0.8931168743716095,0.7535607051007651,0.49631195518430365,0.5123310254189464,0.8111173279477216,0.9670710349095158,0.961017047535398,0.6385359667499639,0.6803838955695239,0.5586621226028784,0.8221242439896905,0.992441473886614,1.0,0.7949621168167994,0.522937182216287
DCPS,0.7487008528115326,0.4966783580280588,0.6053130801220244,0.6400999841533741,0.7554439340539473,1.0,0.8016502187340768,0.5530698733101795,0.471715589207304,0.5791881407473766,0.5553279594909081,0.9837753574530321,0.7218427083496352,0.6181341154303394,0.5122890055645916,0.6387718669977391,0.7007909066278091,0.7198274184738831
GSEC,0.8270728067013117,0.8921661030969122,0.7967275461364901,0.8207067596796587,0.8378709863238816,1.0,0.825306513935524,0.8131794192242313,0.8113954201116652,0.7940541579156191,0.9154966434160458,0.9680303003136539,0.8691464024033955,0.8659947672804755,0.8613664811961449,0.844315479779218,0.8640203935213645,0.9425524923307029
ST3GAL4,0.8689643439541904,0.5164709846166462,0.6285951575541574,0.6217845359155058,0.6224519635876915,0.7027490864909234,0.9175277064970815,0.7108994916423692,0.6022869312270802,0.556932602787084,0.6604719360528675,0.893590920265885,1.0,0.6971954027872173,0.5960759221674979,0.6167573888423433,0.6294309174309041,0.6369876077887727
ARHGAP32,0.8390555091589241,0.8291408071473361,0.8195735006270279,0.8950333749034384,0.7096273348853581,0.7798665245575667,0.8785364865407568,0.9732111175078147,0.7632513083967167,0.7243766546309722,0.6966550540139189,0.650728009345441,0.8716889109653753,1.0,0.587763899473676,0.700388604061315,0.6286252985407454,0.7612447012707377
BARX2,0.9846909037798653,0.3030952142991734,0.48453377529206365,0.8307589529449596,0.5488894588000554,0.24275876563254833,0.860455168589972,0.35371064510772876,0.5903670518300831,0.4176133462457262,0.5652330762733639,0.4181522691853118,1.0,0.23703717667813637,0.5811348986835654,0.4673864587320884,0.5148372867036426,0.4888275154708145
TMEM45B,0.35426114871217157,0.725835786138451,0.9666411961045759,0.8106641373729542,0.7587845795418202,0.47377358891796695,0.3100216785273285,0.7729110041009212,1.0,0.6837144175392925,0.7599283982484785,0.574275410532251,0.4139806350161373,0.8548764712045057,0.8332576388683047,0.7232800963920242,0.7283241020124618,0.5396403340479159
ENSG00000289223,0.6439679946048981,0.7495813059692535,0.9240968585754362,0.7798525306685932,0.6427935603565639,0.6424215050303126,0.49607974623292883,0.7920317896391028,0.8124961620032322,0.6567359796326595,0.680845625151137,0.5674183746813284,0.600748918034364,0.8599014228946631,1.0,0.7108402769296582,0.7546700380141592,0.6542356681052558
NFRKB,0.5494703862512035,0.8065432125892686,1.0,0.7677716842689027,0.6510458672646876,0.7106876447226118,0.6170695801265825,0.9100821206226932,0.9433462988239577,0.7987314569655849,0.6838398979944543,0.6778346348497508,0.5580130619080457,0.9322451018127054,0.928435008996643,0.6992671529321514,0.6978926681832391,0.7115794921376656
PRDM10,0.5028683613817719,0.45704485337038775,1.0,0.7834414857546301,0.6312063038539589,0.6953303419941262,0.47204889150475626,0.5980899747765905,0.7726517942533057,0.7292889725138364,0.6405673280482687,0.5957588290135636,0.5162374506357942,0.518001504867471,0.828449700335466,0.633041979740656,0.6347106692293719,0.6512285687413744
APLP2,0.7304048545246871,0.7463469100812541,1.0,0.9303777255958451,0.8122932739244302,0.5984641942068609,0.7370218595937595,0.7247784132321746,0.9783738143167372,0.8067662893612367,0.8681305408192254,0.6522668508352822,0.7635770243837767,0.7664438134947426,0.882307688253681,0.7596564092570274,0.5942231468339267,0.6665311780359272
ST14,0.40755977319943526,0.7571553145482046,0.9196900522937823,0.7576492763257071,0.6628844108333414,0.6339952026247704,0.46178467163499215,0.8584116499635138,1.0,0.7605336457578038,0.7249086563937098,0.7031203597824942,0.3964075794889217,0.9151970496970913,0.9612883363960061,0.6484643717716009,0.7357364515803884,0.6782122626837916
ZBTB44,0.48295768033816044,0.6987848446327075,0.47801092363861536,0.583378163847318,0.7191800105472763,0.707586212525402,0.6203292594275793,0.8723723752118243,0.4945070886332283,0.4763650393856044,0.7667327813407628,0.7018621393105738,0.7847460411940664,1.0,0.3656323923147282,0.49777241362547753,0.6651156358445327,0.767210915184906
SNX19,0.8075142100276828,0.7636882290156819,1.0,0.8894481473175034,0.7877223837699233,0.7842500956728247,0.629641191308576,0.7735120968854567,0.9317441210711559,0.8561791068043235,0.7169263472858106,0.9779387753962162,0.6461147498664616,0.954882400090718,0.8169780909990928,0.8885336266504258,0.7170731620439045,0.8321134134695939
IGSF9B,0.638484366584219,0.6416570462272919,0.8294272975049857,0.974399973028791,0.8612923667082376,0.6212347059617717,0.8862766629086338,0.6727595782234372,1.0,0.6354422917527602,0.9116647848205639,0.6627732492204277,0.6829928696952071,0.6264386585279959,0.8391422267134199,0.751585076953625,0.8300083466148449,0.8283250466477016
NCAPD3,0.7713499228686495,0.7182835015245245,0.6408313286675426,0.8077152929579071,0.7088365750061542,0.5306879486256451,0.6507994759561777,0.7778628603158535,1.0,0.6471677149934365,0.7007450345139197,0.6020716357600807,0.7529800835880254,0.7133310337819695,0.906277901533682,0.7549523936066431,0.6943381754586998,0.5402426112064517
VPS26B,0.603001720177448,0.6446788124744542,1.0,0.7761352102413309,0.6817896998855202,0.6410294941553659,0.7032534570229727,0.7591189319772427,0.9365934308273967,0.6025228337730054,0.5875957642026423,0.7369232005796523,0.5081423293220609,0.6913740128963716,0.8068319051246922,0.7145264361492896,0.6230953752737857,0.7473048822779105
ACAD8,0.5913767514344822,0.8821868470446144,0.8749307084456799,0.741926933115927,0.9367470725615786,0.9428003106451098,0.6179971945425132,0.7669207694169883,0.7260619952154543,0.7265026662444547,0.657199526863511,0.8389605746861086,0.5905614340618612,1.0,0.6999248652881941,0.7111034480363965,0.7342185590491594,0.7241531597408551
GLB1L2,0.631887234161392,0.7691167474057428,0.34775609729111173,0.3348880555356716,0.36436304549749676,0.2993780722647264,0.8394218024811674,1.0,0.379524043298234,0.3227823287549084,0.2781771561219469,0.24917827010770072,0.7600155627885526,0.8934248306999086,0.411569192272361,0.2747935902149753,0.29390271048160826,0.2243118606955961
WASH8P,0.5461754238937561,0.7816356657626032,1.0,0.9230623039328717,0.9345252356096369,0.9123456776628147,0.5865590936340767,0.8507787489871128,0.9480119290981885,0.8728855251064681,0.9234965228163678,0.9177292535102874,0.6148857741930347,0.8327685446001641,0.9627968306050122,0.9450783905258716,0.9125499877010074,0.8557909791409715
KDM5A,0.7895145785597565,0.7336114419149662,0.7841162717034824,0.993368940175228,0.8438493229178956,0.7142802494339485,0.8140571557292202,0.8189815777412326,0.7643081827904331,0.6960941834667049,0.841534268632361,1.0,0.831212705911188,0.7106601099628514,0.6218452159162923,0.6669781171272188,0.5713070728941388,0.985235237780397
CCDC77,0.3379548010915822,0.657579658554058,0.9543965161822969,1.0,0.9685385209594977,0.5143919025248369,0.5388775803622188,0.6788470101482477,0.7386711729835921,0.8568561657713865,0.801613188927469,0.48808500572099506,0.4402028747839109,0.7781619746767131,0.7786896668046724,0.7462610276703818,0.7323954366635833,0.4011891615967834
B4GALNT3,0.6524995007755056,0.3667590095203277,0.529771093346137,0.7951629400485306,0.7577464505045174,0.6873221674736715,1.0,0.46876846016518325,0.6052577403177466,0.7056588744611556,0.5693134099087696,0.9390139527539372,0.7530045241409818,0.44641305035105555,0.6129933131933959,0.5771883534338915,0.6173259769266357,0.6625607952134144
WNK1,0.692104258177512,0.6487450205806577,1.0,0.9583554451728861,0.9007129980138981,0.7382208322358994,0.6951306034173347,0.642250678656629,0.9814311813941128,0.8039006883562306,0.819082492679668,0.9764822956282606,0.6942579742889977,0.6110162740991152,0.922188657254158,0.8393748834998117,0.8417396585060231,0.8442239057926855
RAD52,0.5681625751231292,0.7829206080364449,1.0,0.8130377972630755,0.9242672082130065,0.8880679470890568,0.6630112962872733,0.8035426397521475,0.8349183584964195,0.8222185296808716,0.8356210498554929,0.882658428480745,0.7222261108098554,0.7282619237272873,0.8070215605017607,0.9356246696249255,0.8129427565783005,0.9440089441022979
ERC1,0.5563697262384197,0.4868764467088232,0.8072445433685322,1.0,0.7581037176934898,0.5905649697356018,0.5302206342697784,0.45564883193217454,0.8038523261516837,0.8002968312913054,0.854841156319731,0.754003828559027,0.4747734699202258,0.54707936017951,0.5036974274996279,0.7849119972309991,0.5671647687800648,0.7710504045987581
FBXL14,0.992728920201589,0.9962854748397084,0.9930269542918678,0.9290717653732508,0.8186922178890452,0.7457797864969437,0.9139839297845941,0.8921990201030022,0.872567747935526,0.9604841779995374,0.8731882418905548,0.8802575253691056,0.9522689379749426,1.0,0.8577403530619603,0.8669337730127934,0.9512940060193755,0.9228949482987263
ADIPOR2,1.0,0.6420227319268063,0.756696818923041,0.7518143055183325,0.6699020119583061,0.5013111745342281,0.9733332417367324,0.6465222332521711,0.612598068033952,0.577294824972762,0.6892857319113532,0.6457381707644589,0.9374281000602026,0.7420403111784847,0.7479540011545069,0.6254624376855676,0.5422430265907562,0.4416377270166595
DCP1B,0.5150151443575508,0.5660968858199502,0.817707972690051,0.9028055105225535,1.0,0.6771637827133232,0.5889716358494675,0.6678920160693077,0.8715612427450927,0.9770700576964115,0.7804616516651012,0.9444725018527423,0.5404562119882331,0.44022245563037476,0.4730812285717026,0.9289231713673247,0.6770249822784127,0.7840473481961866
FKBP4,0.9304199061908409,0.8307675816883886,0.8887265235008772,0.7650197959459714,0.6836072294479602,0.6956335789585053,1.0,0.7984888325337209,0.8777777195518819,0.771655747612199,0.7741024062788303,0.7890640893232457,0.9634124070016703,0.9695477680286313,0.9732583373280868,0.8601615521519635,0.8460474719749934,0.7486778098430716
ENSG00000258092,1.0,0.8317544840906651,0.7686426915889366,0.7547997969778102,0.6809956697871687,0.7106663472092429,0.9706208724227496,0.8231980771856853,0.7791333694260878,0.7887835621668252,0.6783691680637018,0.701936333547224,0.9660365106155947,0.8402091205546646,0.7910123050181009,0.7586775633808447,0.6932378482272313,0.5953290981274997
ITFG2,0.6000273893257163,0.704347469254561,0.7893161087071164,0.9207729776896691,1.0,0.5830258340595108,0.6577859819705344,0.768150918781361,0.8601853662192727,0.8678289808792223,0.9752455341446372,0.5878273312145069,0.6366703299129169,0.7289597184263352,0.8106378611599997,0.9419215965538739,0.9846354502384944,0.6535175960748736
NRIP2,0.6451450070314817,0.6617491620224153,0.7659869561083206,0.8154634931136377,0.6486671205651627,0.7490718849135777,0.5908871227196901,0.6958023142979285,0.6111483601318227,1.0,0.6097249324059452,0.8857154218886655,0.6551751463885853,0.78889676375801,0.7279024972265807,0.6618303042525543,0.5813521401437931,0.7748410621145793
FOXM1,0.5216765565275757,0.413523324299421,0.7602261904762433,1.0,0.9158786077910501,0.25392322959021085,0.5736438758694586,0.5488681361543454,0.6924191097793616,0.7488331953555178,0.7939349016772057,0.2638183608509171,0.6792142544883254,0.5555313872211104,0.7088761104704603,0.8857009709005742,0.6300987492993555,0.23241303154572274
RHNO1,0.47944371527142277,0.9231415411750127,0.8650340249231291,0.9887645917958003,0.8866012333149076,0.43527132755961984,0.7472618488745834,0.7216875475487783,1.0,0.8449697595447218,0.9072341669412187,0.5292813442764347,0.757396389063615,0.772118723057119,0.8388688014196064,0.9536240761347072,0.8503558443868127,0.43823876153810065
TULP3,0.7417880924315621,0.924210006581675,0.8823312390460158,0.987179715671904,0.9891556093837391,0.6078473464856614,0.7417185319605438,0.889865895019418,1.0,0.9951177796828028,0.988539532414592,0.6515442157694,0.7447359004351363,0.882802203216086,0.9609342125658673,0.9542928167210568,0.9522919092242053,0.6630488666614084
TEAD4,0.6368355136384688,1.0,0.9277171041916681,0.6809995442926776,0.6990172722845835,0.3488909906390189,0.8650134114039274,0.9080784910909705,0.7826565847275249,0.5868530507484833,0.7863533830879926,0.4978365674168974,0.9022372898434459,0.8853382745960192,0.8666409723226746,0.7986053739194382,0.594285035455168,0.4761653659879091
TSPAN9,0.8581388151555833,0.8251333846356628,0.7689201167940778,0.6521455159973465,0.8091297770566638,0.9200309245377533,0.822447275199622,0.8144012979625942,0.8314249025496164,0.8597934084431196,0.8029417395760862,0.942150947906412,0.8193876825267102,0.8154666050957149,0.782894046581411,0.750473637272933,0.8600796953006071,1.0
CRACR2A,0.948753279554323,0.5417430171161361,0.35013754564900945,0.35575079250197794,0.47744034433338156,0.7619435709634731,0.9778558457193168,0.6291719953404181,0.35417144715216115,0.4493153812891975,0.6862012061736197,0.723712037665414,1.0,0.6250569268992425,0.3999468541513589,0.5322064785562467,0.5629746624851095,0.7314572311789561
PARP11,0.8225124332938791,0.9272308768333954,0.8713622984307291,0.8617469320253536,0.8810150665420493,0.850142880499038,0.8325656422831809,1.0,0.9457657977378451,0.9274840045605135,0.8176341037474363,0.9314203786378761,0.9112364980946799,0.9317514489171703,0.7832019670544142,0.8183953096346349,0.7564913490098305,0.9913167299507668
ENSG00000285901,0.7286986673156455,0.6391393178147756,0.7667848940171086,0.7619127127346351,0.7134423804469021,1.0,0.7746628022970933,0.7527412989917285,0.8217807058612471,0.6751455453232299,0.7207427510980594,0.9442018813906629,0.7452028442379351,0.6533642821260427,0.7615434256530687,0.67724556356615,0.6810440718495753,0.8423874518882954
TIGAR,0.6158315440110107,0.7756291962583278,1.0,0.8731521115214973,0.961498294710349,0.8687636565526669,0.6374815509704644,0.769517821456383,0.8684775449490406,0.8140043582098881,0.7949825045094574,0.8612234994726058,0.6514645247718729,0.7819678490689994,0.834028486196311,0.7064068175566839,0.7870678424510976,0.8577021944326019
C12orf4,0.5139157603190476,0.697172465778932,1.0,0.8452023000131266,0.8110564360501636,0.6928250574340427,0.7695954337671602,0.5219949592064232,0.8159515625287587,0.7404944368802462,0.841230721244545,0.7900697066455529,0.7531296928630329,0.7107821809125978,0.7239653271177408,0.7534091167335977,0.8195324114053177,0.7169246902006714
RAD51AP1,0.6970444349948128,0.7880716173143223,0.7576017820032069,0.6325114858790909,0.4986374619956514,0.13747554362964381,0.7586578024279579,1.0,0.6106215461226451,0.5202925119328514,0.4760444101092526,0.1360294733773395,0.8381316490949937,0.8766276700659777,0.49647039945483207,0.6670020852857581,0.45510349686842083,0.1356445187267808
DYRK4,0.2490954184646726,0.8127492896255498,0.9946384258698,0.6947765133989072,0.7302984057044062,0.225506423697835,0.20773132795631968,0.7000233810182332,1.0,0.6477120108008321,0.5280635415681009,0.25433249888783893,0.19905689070462354,0.5964208415573887,0.7877182647476791,0.7520450031306228,0.6441720026344864,0.23515250619117595
ENSG00000272921,0.7124328906679399,0.8706924333598666,0.8537020320016335,0.8501389999639161,0.9387006034009151,0.9897598693551719,0.6679054989331835,0.9424329643534894,0.8340986754796341,0.7776011700428697,0.8646105167267084,1.0,0.8327180921659769,0.904213574372924,0.8548363174869962,0.8209379663648324,0.8540819302917417,0.8497005854807479
NDUFA9,0.6520569289528348,0.6271397565468404,1.0,0.7059925094227294,0.38871267957274,0.7501831231911094,0.5014140602591216,0.7399115714098894,0.5950122972315226,0.5982509539231151,0.5160270067634277,0.5866138475485935,0.9160357647145208,0.6785281995938749,0.6450389110633362,0.7531185056953207,0.46430388689131974,0.6905576666183045
ENSG00000255639,0.8803991699096767,0.9812495875212651,0.8329812065709096,0.8299471759740567,0.8490628813891478,0.7890517304148397,0.8712103449578468,0.9182867107492885,0.8505666517207501,0.7597785212106812,0.7153726907246352,0.8428376710517954,0.9564092377052684,1.0,0.8780950558590025,0.7394195479408928,0.7601889833127404,0.735844679460711
CD9,0.19033131016372729,0.32021832856296956,0.6868087079068864,1.0,0.6390964898137437,0.5094490818213601,0.19300167786262154,0.20936403116721652,0.5593860349493583,0.5412127767055455,0.7325229556138864,0.41395994644093725,0.2577205488993085,0.41430522449093654,0.5379508427121624,0.507632184775695,0.6354397297867875,0.5039235824168942
TNFRSF1A,0.5022743683795857,0.5767393997535153,0.8020101173930153,0.7380421417332937,0.9495965841030721,0.8420248784860231,0.46051136831246914,0.5037934226157816,1.0,0.6678101334889166,0.7484681877265054,0.8081415152161082,0.5865957747951874,0.3779987814526885,0.7985385705821254,0.7509789599560819,0.8391011346816929,0.6482911334477419
LTBR,0.6659431936067776,0.5602000432593257,0.5958582244176082,0.6236291332898848,1.0,0.9046484909685804,0.5627387037929539,0.6444114373793711,0.4599906558932433,0.6340277013740375,0.7277082252099601,0.7618150840415987,0.6003858322691864,0.5606456273698431,0.46815329910741404,0.5934786928180131,0.6476402174225788,0.80961410955041
